16514,16512,-30295,-30472
5362,5389,15742,15569
-2740,-2686,-2557,-2722
-7565,-7483,-19204,-19356
-9004,-8898,31770,31635
-7037,-6909,19629,19512
-1704,-1556,10191,10097
6880,7043,3695,3626
18482,18656,324,280
-32712,-32531,141,125
-15963,-15779,3139,3151
2782,2965,9259,9298
23043,23219,18357,18422
-21197,-21031,30199,30289
631,783,-21039,-20927
22447,22580,-4625,-4492
-21840,-21728,13510,13659
-1659,-1571,-32635,-32473
16983,17044,-12444,-12273
-31921,-31887,8056,8232
-17721,-17715,28361,28537
-6289,-6312,-17575,-17402
2110,2058,858,1023
7268,7189,17685,17838
9036,8932,32481,32617
7386,7260,-20664,-20546
2369,2223,-10962,-10867
-5905,-6067,-4176,-4105
-17237,-17411,-491,-445
-31342,-31524,3,21
17658,17474,-2701,-2710
-907,-1090,-8531,-8567
-21055,-21232,-17353,-17416
23256,23088,-28944,-29032
1458,1305,22513,22402
-20378,-20514,6278,6147
23826,23712,-11714,-11861
3522,3432,-31008,-31168
-15275,-15340,14394,14224
-32119,-32155,-6096,-6271
18967,18959,-26450,-26626
7263,7284,19400,19227
-1431,-1381,842,677
-6899,-6822,-16156,-16309
-8991,-8889,-31165,-31303
-7665,-7541,21739,21619
-2960,-2815,11776,11679
5011,5172,4712,4639
16066,16239,722,675
29916,30097,-69,-90
-19306,-19121,2334,2341
-910,-727,7873,7907
19115,19293,16412,16473
-25286,-25117,27759,27845
-3533,-3378,-23917,-23808
18322,18459,-7879,-7750
-25805,-25688,9955,10101
-5387,-5294,29154,29313
13566,13632,-16310,-16140
30607,30646,4159,4334
-20232,-20222,24538,24715
-8256,-8275,-21218,-21045
727,680,-2537,-2371
6509,6435,14612,14766
8934,8835,29821,29961
7929,7806,-22836,-22715
3541,3398,-12606,-12506
-4127,-4286,-5264,-5188
-14890,-15062,-981,-931
-28493,-28673,123,146
20946,20761,-1976,-1980
2737,2553,-7224,-7256
-17144,-17323,-15486,-15544
27334,27165,-26574,-26657
5617,5461,25335,25228
-16243,-16382,9486,9359
27821,27703,-8192,-8336
7276,7182,-27277,-27435
-11839,-11908,18249,18081
-29071,-29112,-2200,-2375
21522,21510,-22606,-22782
9261,9278,23067,22894
-20,25,4258,4092
-6110,-6037,-13054,-13210
-8865,-8767,-28463,-28603
-8196,-8075,23945,23823
-4130,-3989,13449,13348
3225,3383,5824,5746
13699,13870,1243,1191
27043,27223,-180,-205
-22618,-22434,1613,1615
-4599,-4415,6562,6590
15143,15322,14544,14599
-29418,-29248,25360,25440
-7738,-7581,-26772,-26668
14127,14267,-11119,-10995
-29877,-29757,6398,6539
-9206,-9110,25367,25522
10077,10147,-20218,-20052
27509,27552,216,388
-22847,-22833,20644,20818
-10297,-10311,-24957,-24785
-707,-750,-6013,-5848
5697,5627,11469,11625
8778,8682,27075,27216
8455,8335,-25095,-24972
4719,4579,-14317,-14215
-2330,-2487,-6398,-6319
-12510,-12680,-1517,-1463
-25581,-25760,212,240
24307,24123,-1262,-1261
6471,6287,-5904,-5930
-13123,-13302,-13597,-13650
31538,31367,-24152,-24229
9892,9734,28214,28114
-11987,-12128,12770,12649
31961,31840,-4585,-4724
11181,11083,-23437,-23590
-8266,-8338,22215,22051
-25910,-25955,1803,1633
24209,24192,-18647,-18819
11383,11395,26879,26708
1485,1525,7804,7639
-5243,-5175,-9844,-9999
-8656,-8563,-25653,-25794
-8665,-8547,26280,26156
-5263,-5125,15226,15122
1467,1622,7016,6935
11354,11522,1831,1775
24159,24337,-209,-239
-25958,-25775,941,937
-8315,-8132,5283,5306
11130,11309,12689,12738
31913,32084,22976,23050
-12016,-11857,-29636,-29539
9865,10007,-14389,-14271
31510,31632,2809,2944
-13138,-13038,21535,21685
6479,6554,-24196,-24035
24319,24367,-3796,-3628
-25567,-25547,16682,16852
-12473,-12482,-28782,-28613
-2267,-2304,-9591,-9428
4780,4715,8236,8390
8510,8419,24247,24387
8848,8734,-27465,-27341
5779,5643,-16147,-16043
-645,-797,-7641,-7560
-10243,-10410,-2155,-2097
-22788,-22964,188,220
27562,27380,-663,-658
10102,9920,-4699,-4720
-9199,-9379,-11816,-11862
-29876,-30048,-21843,-21914
14102,13942,31004,30910
-7797,-7940,15952,15837
-29495,-29620,-1081,-1213
15059,14957,-19684,-19831
-4706,-4783,26122,25964
-22750,-22801,5744,5580
26907,26885,-14758,-14926
13561,13568,30641,30475
3069,3103,11345,11184
-4293,-4231,-6644,-6796
-8343,-8255,-22853,-22992
-9000,-8888,28634,28511
-6245,-6112,17069,16965
-129,22,8277,8195
9184,9349,2502,2443
21462,21638,-139,-173
-29112,-28931,413,405
-11833,-11650,4146,4164
7319,7499,10988,11031
27893,28066,20763,20831
-16135,-15974,-32320,-32229
5767,5912,-17478,-17367
27513,27639,-599,-470
-16950,-16846,17889,18033
2953,3033,-27999,-27845
21193,21246,-7659,-7498
-28240,-28215,12868,13033
-14642,-14645,-32467,-32303
-3871,-3902,-13072,-12912
3802,3743,5062,5213
8165,8080,21471,21610
9132,9023,-29793,-29670
6688,6557,-17992,-17888
889,740,-8931,-8848
-8145,-8308,-2857,-2797
-20171,-20346,80,115
30637,30456,-179,-168
13555,13373,-3621,-3636
-5458,-5638,-10188,-10229
-25934,-26107,-19697,-19761
18159,17997,-31922,-32009
-3735,-3882,18969,18862
-25536,-25664,2254,2129
18834,18727,-16108,-16248
-1201,-1283,29862,29711
-19622,-19677,9556,9398
29580,29552,-10989,-11151
