-11357,-11357,-6713,-6713
-12996,-12996,-8981,-8981
-14321,-14321,-11029,-11029
-15289,-15289,-12809,-12809
-15886,-15886,-14281,-14281
-16098,-16098,-15400,-15400
-15921,-15921,-16140,-16140
-15348,-15348,-16491,-16491
-14402,-14402,-16442,-16442
-13107,-13107,-15989,-15989
-11495,-11495,-15143,-15143
-9598,-9598,-13930,-13930
-7467,-7467,-12381,-12381
-5156,-5156,-10527,-10527
-2720,-2720,-8414,-8414
-216,-216,-6097,-6097
2291,2291,-3634,-3634
4743,4743,-1080,-1080
7081,7081,1497,1497
9245,9245,4039,4039
11182,11182,6484,6484
12847,12847,8772,8772
14202,14202,10841,10841
15208,15208,12647,12647
15839,15839,14148,14148
16087,16087,15305,15305
15946,15946,16081,16081
15413,15413,16467,16467
14501,14501,16455,16455
13238,13238,16044,16044
11654,11654,15233,15233
9786,9786,14054,14054
7675,7675,12534,12534
5379,5379,10710,10710
2952,2952,8620,8620
454,454,6322,6322
-2054,-2054,3870,3870
-4512,-4512,1324,1324
-6862,-6862,-1252,-1252
-9046,-9046,-3800,-3800
-11005,-11005,-6255,-6255
-12696,-12696,-8559,-8559
-14080,-14080,-10652,-10652
-15123,-15123,-12483,-12483
-15789,-15789,-14012,-14012
-16072,-16072,-15202,-15202
-15966,-15966,-16017,-16017
-15474,-15474,-16440,-16440
-14597,-14597,-16464,-16464
-13365,-13365,-16090,-16090
-11810,-11810,-15320,-15320
-9968,-9968,-14173,-14173
-7879,-7879,-12685,-12685
-5599,-5599,-10888,-10888
-3183,-3183,-8824,-8824
-690,-690,-6543,-6543
1819,1819,-4103,-4103
4284,4284,-1565,-1565
6645,6645,1010,1010
8846,8846,3563,3563
10830,10830,6027,6027
12546,12546,8347,8347
13959,13959,10464,10464
15034,15034,12320,12320
15740,15740,13878,13878
16059,16059,15101,15101
15989,15989,15956,15956
15531,15531,16414,16414
14694,14694,16475,16475
13492,13492,16137,16137
11966,11966,15408,15408
10149,10149,14294,14294
8084,8084,12835,12835
5818,5818,11065,11065
3414,3414,9027,9027
925,925,6763,6763
-1585,-1585,4337,4337
-4057,-4057,1805,1805
-6430,-6430,-769,-769
-8647,-8647,-3327,-3327
-10657,-10657,-5802,-5802
-12399,-12399,-8137,-8137
-13842,-13842,-10276,-10276
-14949,-14949,-12160,-12160
-15695,-15695,-13747,-13747
-16050,-16050,-15002,-15002
-16015,-16015,-15893,-15893
-15593,-15593,-16392,-16392
-14793,-14793,-16490,-16490
-13625,-13625,-16189,-16189
-12127,-12127,-15495,-15495
-10334,-10334,-14420,-14420
-8292,-8292,-12991,-12991
-6042,-6042,-11247,-11247
-3647,-3647,-9231,-9231
-1163,-1163,-6989,-6989
1347,1347,-4574,-4574
3828,3828,-2048,-2048
6213,6213,524,524
8448,8448,3088,3088
10480,10480,5575,5575
12253,12253,7926,7926
13725,13725,10086,10086
14866,14866,12001,12001
15647,15647,13617,13617
16043,16043,14905,14905
16045,16045,15832,15832
15659,15659,16374,16374
14893,14893,16508,16508
13763,13763,16244,16244
12293,12293,15586,15586
10525,10525,14550,14550
8503,8503,13152,13152
6272,6272,11436,11436
3886,3886,9442,9442
1407,1407,7220,7220
-1105,-1105,4817,4817
-3594,-3594,2297,2297
-5992,-5992,-275,-275
-8245,-8245,-2845,-2845
-10299,-10299,-5343,-5343
-12104,-12104,-7711,-7711
-13608,-13608,-9892,-9892
-14781,-14781,-11836,-11836
-15598,-15598,-13486,-13486
-16037,-16037,-14806,-14806
-16076,-16076,-15769,-15769
-15726,-15726,-16350,-16350
-14995,-14995,-16527,-16528
-13901,-13901,-16301,-16301
-12462,-12461,-15679,-15679
-10719,-10719,-14678,-14678
-8717,-8717,-13315,-13316
-6504,-6504,-11626,-11626
-4129,-4129,-9656,-9656
-1654,-1654,-7451,-7451
859,859,-5063,-5063
3354,3354,-2550,-2550
5768,5768,22,22
8039,8039,2595,2595
10116,10116,5107,5107
11948,11948,7493,7493
13487,13487,9696,9696
14695,14695,11665,11665
15547,15547,13351,13351
16023,16023,14706,14706
16106,16106,15704,15704
15792,15792,16322,16323
15096,15096,16545,16545
14035,14035,16356,16356
12629,12629,15770,15770
10912,10912,14804,14804
8931,8931,13478,13478
6734,6734,11817,11817
4372,4372,9869,9869
1901,1901,7682,7682
-614,-614,5309,5309
-3115,-3115,2803,2803
-5542,-5542,230,230
-7832,-7832,-2347,-2347
-9931,-9931,-4870,-4870
-11790,-11790,-7274,-7274
-13364,-13364,-9498,-9498
-14605,-14605,-11493,-11493
-15492,-15492,-13211,-13211
-16005,-16005,-14602,-14602
-16129,-16129,-15636,-15636
-15853,-15853,-16292,-16292
-15191,-15191,-16553,-16553
-14162,-14162,-16406,-16406
-12790,-12790,-15857,-15857
-11100,-11100,-14925,-14925
-9139,-9139,-13630,-13630
-6958,-6958,-12001,-12001
-4609,-4609,-10076,-10076
-2144,-2144,-7908,-7908
372,372,-5547,-5547
2879,2879,-3051,-3051
5317,5317,-479,-479
7626,7626,2102,2102
9746,9746,4635,4635
11630,11630,7055,7055
13234,13234,9301,9301
14512,14512,11321,11321
15433,15433,13066,13066
15980,15980,14496,14496
16141,16141,15564,15564
15906,15906,16255,16255
15279,15279,16552,16552
14281,14281,16449,16449
12938,12938,15936,15936
11278,11278,15036,15036
9339,9339,13773,13773
7175,7175,12175,12175
4836,4836,10274,10274
2379,2379,8124,8124
-135,-135,5778,5778
-2646,-2646,3292,3292
-5095,-5095,722,722
-7419,-7419,-1862,-1862
-9560,-9560,-4402,-4402
-11468,-11468,-6837,-6837
-13099,-13099,-9103,-9103
-14412,-14412,-11146,-11146
-15366,-15366,-12918,-12918
-15947,-15947,-14378,-14378
-16142,-16142,-15484,-15484
-15946,-15946,-16209,-16209
-15354,-15354,-16543,-16543
-14388,-14388,-16475,-16475
-13075,-13075,-16001,-16001
-11443,-11443,-15135,-15135
-9529,-9529,-13903,-13903
-7383,-7383,-12334,-12334
-5057,-5057,-10461,-10461
-2609,-2609,-8332,-8332
-97,-97,-6001,-6001
2416,2416,-3524,-3524
4871,4871,-961,-961
7210,7210,1624,1624
9370,9370,4170,4170
11300,11300,6616,6616
12956,12956,8901,8901
14299,14299,10966,10966
15290,15290,12763,12763
15905,15905,14252,14252
16134,16134,15395,15395
15973,15973,16154,16154
15419,15419,16522,16522
14485,14485,16490,16490
13201,13201,16058,16058
11596,11596,15224,15224
9709,9709,14023,14023
7580,7580,12482,12482
5268,5268,10638,10638
2828,2828,8528,8528
319,319,6213,6213
-2196,-2196,3747,3747
-4658,-4658,1190,1190
-7008,-7008,-1396,-1396
-9190,-9190,-3949,-3949
-11140,-11140,-6405,-6405
-12821,-12821,-8707,-8707
-14191,-14191,-10794,-10794
-15217,-15217,-12615,-12615
-15865,-15865,-14132,-14132
-16126,-16126,-15306,-15306
-15997,-15997,-16102,-16102
-15480,-15480,-16502,-16502
-14577,-14577,-16504,-16504
-13321,-13321,-16105,-16105
-11741,-11741,-15309,-15309
-9877,-9877,-14137,-14137
-7768,-7768,-12623,-12623
-5469,-5469,-10802,-10802
-3038,-3038,-8716,-8716
-533,-533,-6415,-6415
1984,1984,-3960,-3960
4453,4453,-1407,-1407
6814,6814,1178,1178
9010,9010,3735,3735
10984,10984,6201,6201
12688,12688,8518,8518
14084,14084,10626,10626
15139,15139,12471,12471
15823,15823,14013,14013
16115,16115,15215,15215
16017,16017,16048,16048
15532,15532,16481,16481
14665,14665,16514,16514
13436,13436,16147,16147
11882,11882,15389,15389
10040,10040,14246,14246
7952,7952,12758,12758
5667,5667,10962,10962
3246,3246,8899,8899
746,746,6615,6615
-1771,-1771,4170,4170
-4246,-4246,1624,1624
-6617,-6617,-959,-959
-8828,-8828,-3521,-3521
-10824,-10824,-5995,-5995
-12551,-12551,-8325,-8325
-13973,-13973,-10452,-10452
-15056,-15056,-12322,-12322
-15775,-15775,-13890,-13890
-16100,-16100,-15120,-15120
-16035,-16035,-15985,-15985
-15581,-15581,-16455,-16455
-14749,-14749,-16521,-16521
-13551,-13551,-16187,-16187
-12023,-12023,-15461,-15461
-10204,-10204,-14354,-14354
-8138,-8138,-12895,-12895
-5870,-5870,-11123,-11123
-3459,-3459,-9082,-9082
-965,-965,-6818,-6818
1552,1552,-4385,-4385
4031,4031,-1848,-1848
6412,6412,732,732
8636,8636,3298,3298
10652,10652,5781,5781
12406,12406,8123,8123
13854,13854,10269,10269
14966,14966,12164,12164
15716,15716,13757,13757
16081,16081,15017,15017
16048,16048,15913,15913
15628,15628,16423,16423
14828,14828,16523,16523
13666,13666,16223,16223
12167,12167,15531,15531
10372,10372,14462,14462
8327,8327,13032,13032
6079,6079,11287,11287
3680,3680,9270,9270
1193,1193,7026,7026
-1321,-1321,4609,4609
-3806,-3806,2080,2080
-6195,-6195,-497,-497
-8434,-8434,-3064,-3064
-10468,-10468,-5556,-5556
-12249,-12249,-7910,-7911
-13725,-13724,-10073,-10073
-14867,-14867,-11993,-11993
-15649,-15649,-13616,-13616
-16053,-16053,-14905,-14905
-16058,-16058,-15833,-15833
-15672,-15672,-16379,-16379
-14906,-14906,-16520,-16521
-13780,-13780,-16257,-16257
-12313,-12313,-15600,-15600
-10546,-10546,-14565,-14565
-8523,-8523,-13173,-13173
-6295,-6295,-11457,-11457
-3910,-3910,-9464,-9464
-1431,-1431,-7241,-7241
1081,1081,-4841,-4841
3568,3568,-2322,-2322
5968,5968,251,251
8221,8221,2818,2818
10275,10275,5318,5318
12079,12079,7687,7687
13588,13587,9867,9867
14761,14761,11809,11809
15577,15577,13465,13465
16017,16017,14785,14785
16064,16064,15748,15748
15715,15715,16329,16329
14986,14986,16515,16515
13894,13894,16289,16289
12463,12463,15669,15669
10723,10723,14670,14670
8726,8726,13316,13316
6516,6516,11630,11630
4147,4147,9663,9663
1677,1677,7462,7462
-832,-832,5080,5080
-3322,-3322,2572,2572
-5733,-5733,3,3
-8001,-8001,-2564,-2564
-10074,-10074,-5072,-5072
-11903,-11903,-7455,-7455
-13445,-13445,-9654,-9654
-14652,-14652,-11620,-11620
-15503,-15503,-13305,-13305
-15979,-15979,-14661,-14661
-16069,-16069,-15660,-15660
-15759,-15759,-16278,-16278
-15067,-15067,-16503,-16503
-14011,-14011,-16322,-16322
-12615,-12615,-15740,-15740
-10907,-10907,-14779,-14779
-8933,-8933,-13458,-13458
-6744,-6744,-11809,-11809
-4391,-4391,-9868,-9868
-1929,-1929,-7690,-7690
577,577,-5325,-5325
3070,3070,-2829,-2829
5490,5490,-265,-265
7775,7775,2304,2304
9869,9869,4819,4819
11724,11724,7217,7217
13295,13295,9436,9436
14540,14540,11427,11427
15427,15427,13140,13140
15942,15942,14535,14535
16071,16071,15569,15569
15806,15806,16226,16226
15152,15152,16491,16491
14131,14131,16357,16357
12769,12769,15814,15814
11095,11095,14889,14889
9145,9145,13605,13605
6976,6976,11991,11991
4638,4638,10078,10078
2186,2186,7922,7922
-317,-317,5574,5574
-2815,-2815,3091,3091
-5244,-5244,531,531
-7547,-7547,-2040,-2040
-9662,-9662,-4562,-4562
-11542,-11542,-6975,-6975
-13143,-13143,-9216,-9216
-14427,-14427,-11231,-11231
-15353,-15353,-12974,-12974
-15905,-15905,-14404,-14404
-16073,-16073,-15480,-15480
-15852,-15852,-16175,-16176
-15237,-15237,-16480,-16480
-14252,-14252,-16386,-16386
-12923,-12923,-15889,-15889
-11280,-11280,-15002,-15002
-9358,-9358,-13752,-13752
-7209,-7209,-12169,-12169
-4885,-4885,-10288,-10288
-2443,-2443,-8154,-8154
59,59,-5823,-5823
2560,2560,-3351,-3351
5000,5000,-796,-796
7318,7318,1777,1777
9457,9457,4307,4307
11364,11364,6734,6734
12995,12995,8999,8999
14312,14312,11039,11039
15279,15279,12811,12811
15869,15869,14275,14275
16075,16075,15391,15391
15893,15893,16126,16126
15322,15322,16469,16469
14371,14371,16415,16415
13074,13074,15964,15964
11461,11461,15113,15113
9567,9567,13897,13897
7436,7436,12346,12346
5126,5126,10495,10495
2691,2691,8381,8381
190,190,6066,6066
-2313,-2313,3604,3604
-4762,-4762,1054,1054
-7096,-7096,-1521,-1521
-9259,-9259,-4060,-4060
-11191,-11191,-6501,-6501
-12852,-12852,-8785,-8785
-14202,-14202,-10852,-10852
-15208,-15208,-12654,-12654
-15836,-15836,-14149,-14149
-16080,-16080,-15303,-15303
-15933,-15933,-16079,-16079
-15402,-15402,-16461,-16461
-14488,-14488,-16444,-16444
-13222,-13222,-16030,-16030
-11635,-11635,-15221,-15222
-9767,-9767,-14038,-14038
-7656,-7656,-12516,-12516
-5359,-5359,-10690,-10690
-2931,-2931,-8601,-8601
-433,-433,-6301,-6301
2075,2075,-3849,-3849
4534,4534,-1302,-1302
6882,6882,1275,1275
9065,9065,3822,3822
11025,11025,6276,6276
12714,12714,8579,8579
14095,14095,10673,10673
15135,15135,12503,12503
15804,15804,14029,14029
16083,16083,15216,15216
15973,15973,16034,16034
15476,15476,16453,16453
14600,14600,16472,16472
13364,13364,16094,16094
11804,11804,15325,15325
9957,9957,14174,14174
7868,7868,12680,12680
5584,5584,10878,10878
3164,3164,8813,8813
668,668,6528,6528
-1843,-1843,4085,4085
-4311,-4311,1543,1543
-6674,-6674,-1035,-1035
-8874,-8874,-3590,-3590
-10862,-10862,-6057,-6057
-12577,-12577,-8376,-8376
-13987,-13987,-10494,-10494
-15059,-15059,-12353,-12353
-15767,-15767,-13908,-13908
-16081,-16081,-15127,-15127
-16006,-16006,-15980,-15980
-15542,-15542,-16439,-16439
-14703,-14703,-16495,-16495
-13497,-13497,-16151,-16151
-11963,-11963,-15415,-15415
-10140,-10140,-14301,-14301
-8071,-8071,-12835,-12835
-5801,-5801,-11059,-11059
-3390,-3390,-9014,-9014
-897,-897,-6748,-6748
1616,1616,-4315,-4315
4091,4091,-1778,-1778
6466,6466,800,800
8683,8683,3361,3361
10691,10691,5838,5838
12436,12436,8174,8174
13875,13875,10312,10312
14977,14977,12199,12199
15717,15717,13783,13783
16072,16072,15032,15032
16030,16030,15918,15918
15600,15600,16418,16418
14792,14792,16508,16508
13622,13622,16198,16199
12115,12115,15497,15497
10315,10315,14419,14419
8265,8265,12982,12982
6013,6013,11231,11231
3612,3612,9207,9207
1124,1124,6960,6960
-1389,-1389,4540,4540
-3871,-3871,2010,2010
-6257,-6257,-566,-566
-8490,-8490,-3132,-3132
-10517,-10517,-5619,-5619
-12290,-12290,-7970,-7970
-13757,-13757,-10125,-10125
-14889,-14889,-12038,-12038
-15662,-15662,-13652,-13652
-16055,-16055,-14931,-14931
-16048,-16048,-15850,-15850
-15651,-15651,-16384,-16384
-14876,-14876,-16515,-16515
-13740,-13740,-16239,-16239
-12262,-12262,-15572,-15572
-10487,-10487,-14527,-14527
-8458,-8458,-13124,-13124
-6224,-6224,-11399,-11400
-3835,-3835,-9399,-9399
-1353,-1353,-7170,-7170
1159,1159,-4766,-4766
3646,3646,-2244,-2244
6043,6043,331,331
8290,8290,2898,2898
10338,10338,5396,5396
12135,12135,7760,7760
13634,13634,9935,9935
14797,14797,11869,11869
15602,15602,13516,13516
16029,16029,14826,14826
16064,16064,15777,15777
15702,15702,16346,16346
14960,14960,16520,16520
13856,13856,16280,16280
12414,12414,15648,15648
10664,10664,14636,14636
8656,8656,13269,13269
6439,6439,11573,11573
4065,4065,9595,9595
1589,1589,7386,7386
-922,-922,4997,4997
-3412,-3412,2484,2484
-5822,-5822,-87,-87
-8086,-8086,-2657,-2657
-10153,-10153,-5164,-5164
-11975,-11975,-7544,-7544
-13508,-13508,-9738,-9738
-14704,-14704,-11697,-11697
-15542,-15542,-13373,-13373
-16006,-16006,-14719,-14719
-16081,-16081,-15704,-15704
-15758,-15757,-16310,-16310
-15051,-15050,-16520,-16520
-13980,-13980,-16325,-16325
-12570,-12570,-15728,-15728
-10849,-10849,-14751,-14751
-8863,-8863,-13417,-13417
-6663,-6663,-11754,-11754
-4301,-4301,-9800,-9800
-1833,-1833,-7610,-7610
678,678,-5236,-5236
3174,3174,-2733,-2733
5594,5594,-163,-163
7878,7878,2410,2410
9967,9967,4926,4926
11814,11814,7324,7324
13377,13377,9539,9539
14612,14612,11522,11522
15487,15487,13228,13228
15987,15987,14613,14613
16100,16100,15634,15634
15819,15819,16278,16278
15148,15148,16527,16527
14110,14110,16375,16375
12730,12730,15816,15816
11040,11040,14874,14874
9077,9077,13572,13572
6893,6893,11941,11941
4544,4544,10012,10012
2083,2083,7841,7841
-429,-429,5481,5481
-2931,-2931,2987,2987
-5362,-5362,419,419
-7665,-7665,-2158,-2158
-9777,-9777,-4684,-4684
-11652,-11652,-7097,-7097
-13244,-13244,-9335,-9335
-14517,-14517,-11345,-11345
-15429,-15429,-13081,-13081
-15967,-15966,-14501,-14501
-16118,-16118,-15563,-15563
-15880,-15880,-16244,-16244
-15247,-15247,-16532,-16532
-14243,-14243,-16420,-16420
